index,axis-0,axis-1,axis-2
494.0,437.0,1505.94214106232,586.8381008961593
495.0,437.0,1505.039524934954,597.3686223820955
496.0,437.0,1500.075136234441,592.8555417452657
497.0,437.0,1502.9334206377666,607.2973997831209
498.0,437.0,1505.7917050410922,609.8548121439911
499.0,437.0,1500.075136234441,622.1905658846592
500.0,437.0,1526.8527480129644,593.4572858301763
501.0,437.0,1534.0736770318922,591.9529256178996
502.0,437.0,1531.5162646710219,598.1208024882337
503.0,437.0,1534.8258571380304,587.1389729386145
504.0,437.0,1503.9864727863603,571.6440627521656
505.0,437.0,1492.8542072155133,581.7232761744187
506.0,437.0,1491.5002830244644,605.492167528389
507.0,437.0,1497.8185959160262,603.5364992524295
508.0,437.0,1504.2873448288155,613.3148406322273
509.0,437.0,1484.332078089087,618.86125675715
510.0,437.0,1497.6333825608797,626.9152576299789
511.0,437.0,1492.5081092781704,615.9325291670305
512.0,437.0,1496.6571400308399,635.2133191353176
513.0,437.0,1498.3655644584096,640.216562101772
514.0,437.0,1485.4303509353815,649.2468055046406
515.0,437.0,1478.8407138576124,640.0945317855169
516.0,437.0,1472.7391980448633,663.0362312414536
517.0,437.0,1480.5394938169643,597.0668985424677
518.0,437.0,1474.2763256568505,610.8779873057955
519.0,437.0,1490.0145430848288,590.8840274100477
520.0,437.0,1477.8093948753763,587.7524433299908
521.0,437.0,1468.9223017731838,618.7105938065116
522.0,437.0,1470.6085393547528,622.8860392465875
523.0,437.0,1474.7839847948287,617.1046532526364
524.0,437.0,1477.9155688748856,623.1269303296688
525.0,437.0,1463.7832920007827,628.9886133513137
526.0,437.0,1463.702994973089,632.0399004036768
527.0,437.0,1463.0606187515389,646.091880250086
528.0,437.0,1447.0815102404795,627.864454963601
529.0,437.0,1434.0733917540892,647.0554445824112
530.0,437.0,1450.1327972928425,645.2086129454544
531.0,437.0,1437.204975834146,627.9447519912945
532.0,437.0,1428.8540849539943,638.9454447853406
533.0,437.0,1426.926956289344,651.9535632717307
534.0,437.0,1430.0585403694006,676.3638596906355
535.0,437.0,1427.0875503447314,668.8962361151154
536.0,437.0,1440.1759658588153,671.0642558628471
537.0,437.0,1445.074084548135,663.6769293150205
538.0,437.0,1410.1448775013466,661.10742442882
539.0,437.0,1412.1523031936908,663.2754441765517
540.0,437.0,1411.2690358890593,674.9988102198415
541.0,437.0,1414.7218080798914,684.1526713769309
542.0,437.0,1420.5834911015363,693.1459384786327
543.0,437.0,1409.5025012797964,668.0129688104839
544.0,437.0,1432.1462630894387,687.9266316785379
545.0,437.0,1427.3284414278125,697.7228690571774
546.0,437.0,1448.7677478220482,686.0798000415813
547.0,437.0,1457.0383416745062,683.0285129892181
548.0,437.0,1459.447252505319,670.743067752072
549.0,437.0,1454.4688367883057,611.5641583417663
550.0,437.0,1439.3729955818776,618.5499997511239
551.0,437.0,1445.1543815758287,607.7901980401592
552.0,437.0,1384.6238638223,654.063169511031
553.0,437.0,1392.2961009049109,654.9657856383969
554.0,437.0,1390.7917406926342,663.3902028271459
555.0,437.0,1403.27793045453,674.5224683979927
556.0,437.0,1387.783020268081,684.3008097777906
557.0,437.0,1392.4465369261384,687.3095302023438
558.0,437.0,1386.5795320982597,692.2739189028566
559.0,437.0,1372.4385461028596,690.76955869058
560.0,437.0,1363.1115127867447,690.4686866481247
561.0,437.0,1363.4123848292002,703.4061844737034
562.0,437.0,1371.2350579330384,710.1758054289479
563.0,437.0,1358.2975601074597,706.7157769407117
564.0,437.0,1357.5453800013213,714.3880140233224
565.0,437.0,1342.3513418573277,709.4236253228096
566.0,437.0,1331.5199483289362,717.3967344478756
567.0,437.0,1346.1122423880192,727.7768199125841
568.0,437.0,1353.9349154918575,728.5290000187224
569.0,437.0,1374.2437783575915,722.3611231483884
570.0,437.0,1395.6056933719192,706.2644688770288
571.0,437.0,1406.737958942766,704.9105446859799
572.0,437.0,1418.0206605348405,723.2637392757543
573.0,437.0,1407.7910110913597,730.935976358365
574.0,437.0,1401.7735702422533,730.033360230999
575.0,437.0,1401.6231342210258,719.2019667026075
576.0,437.0,1394.853513265781,698.8931038368735
577.0,437.0,1422.5337411716705,738.6082134409756
578.0,437.0,1426.7459497660448,747.0326306297245
579.0,437.0,1423.7372293414917,713.7862699384118
580.0,437.0,1434.5686228698833,705.2114167284351
581.0,437.0,1418.0206605348405,665.6467431455607
582.0,437.0,1415.613684195198,656.7710178931287
583.0,437.0,1402.9770584120745,740.8647170318463
584.0,437.0,1394.5526412233255,738.307304670976
585.0,437.0,1390.791740692634,742.0682052016675
586.0,437.0,1370.7837498693552,736.2012003737889
587.0,437.0,1362.509768701834,732.7411718855526
588.0,437.0,1362.058460638151,737.4046885436101
589.0,437.0,1363.1115127867445,748.3865180932293
590.0,437.0,1370.934185890583,758.0144234517995
591.0,437.0,1393.1987170322766,770.3501771924678
592.0,437.0,1374.2437783575915,759.6692196853039
593.0,437.0,1338.5904413266362,737.1038165011549
594.0,437.0,1336.3339010082213,717.3966977203315
595.0,437.0,1323.8477112463256,746.2804137960421
596.0,437.0,1333.4756166048958,777.4206701901677
597.0,437.0,1334.8295407959447,779.9780825510379
598.0,437.0,1344.9087542181978,767.9432008528252
599.0,437.0,1346.2626784092467,774.5623857868422
600.0,437.0,1354.3862235555405,767.1910207466868
601.0,437.0,1364.1645649353384,793.9686325252103
602.0,437.0,1376.3498826547789,768.0936368740528
603.0,437.0,1399.8179019662937,772.9075895533379
604.0,437.0,1389.2873804803576,789.0042438246975
605.0,437.0,1401.1718261573426,774.8632578292975
606.0,437.0,1373.6420342726808,799.0834572469507
607.0,437.0,1383.2699396312512,797.8799690771294
608.0,437.0,1374.5446504000467,779.9780825510379
609.0,437.0,1311.6623935268851,778.0224142750782
610.0,437.0,1312.113701590568,773.0580255745655
611.0,437.0,1302.937104295681,776.2171820203464
612.0,437.0,1300.0788198923553,761.0231438763527
613.0,437.0,1291.0526586186957,771.5536653622889
614.0,437.0,1294.512687106932,781.3320067420868
615.0,437.0,1283.9821656209958,789.9068599520634
616.0,437.0,1292.1057107672893,790.057295973291
617.0,437.0,1301.131872040949,802.3930497139592
618.0,437.0,1288.645682279053,804.9504620748294
619.0,437.0,1293.7605070007935,806.1539502446507
620.0,437.0,1310.458905357064,815.781855603221
621.0,437.0,1317.3789623335363,799.9860733743167
622.0,437.0,1330.6173322015702,807.6583104569272
623.0,437.0,1332.873872519985,806.7556943295613
624.0,437.0,1340.5461096025958,799.384329289406
625.0,437.0,1328.511227904383,793.0660163978442
626.0,437.0,1341.5991617511895,848.1256001671677
627.0,437.0,1330.0155881166595,843.7629555515656
628.0,437.0,1253.2931438354647,836.9933345963209
629.0,437.0,1272.8498265950604,847.523856082257
630.0,437.0,1267.4341298308648,845.8690598487527
631.0,437.0,1277.062035189435,852.0369367190868
632.0,437.0,1281.2742437838094,837.1437706175485
633.0,437.0,1295.114357736754,856.0987092922336
634.0,437.0,1279.168139486622,828.117609343889
635.0,437.0,1268.186309937003,800.5878174592272
636.0,437.0,1252.240091686871,875.805828073057
637.0,437.0,1297.370898055169,842.1081593180613
638.0,437.0,1311.511884050569,820.4453722612783
639.0,437.0,1313.6179883477562,802.0921776715038
640.0,437.0,1296.1674098853478,791.7120922067952
641.0,437.0,1299.1761303099008,772.9075895533377
642.0,437.0,1307.2996754561946,773.2084615957931
643.0,437.0,1357.244507958866,843.161211466655
644.0,437.0,1388.0838923105364,811.1183389451634
645.0,437.0,1396.5083094992854,789.9068599520634
646.0,437.0,1364.1645649353384,763.8814282796783
647.0,437.0,1377.7038068458278,751.5456745390102
648.0,437.0,1374.8455224425022,747.7847740083187
649.0,437.0,1335.8825929445384,764.7840444070442
650.0,437.0,1368.9785176146236,789.9068599520634
651.0,437.0,1363.111512786745,806.0035142234229
652.0,437.0,1359.049740213598,784.792035230323
653.0,437.0,1518.1228099352704,594.6756435323152
654.0,437.0,1516.9954459165547,586.7840954013051
655.0,437.0,1521.5049019914177,588.4751414293787
656.0,144.0,1595.3542123193301,802.1218873505378
657.0,144.0,1599.2487441869678,797.1146320921468
658.0,144.0,1604.8123611407354,804.7182419289628
659.0,144.0,1625.397743869676,811.394582273484
660.0,144.0,1571.2886692441464,799.6876988048699
661.0,144.0,1600.0573860126171,1318.664455677209
662.0,144.0,1611.918119460813,1341.080955227773
663.0,144.0,1606.0239152280915,1342.998686748467
664.0,144.0,1609.8334275430138,1364.9826057923988
665.0,144.0,1613.901811980186,1369.1038263910928
666.0,144.0,1629.964005082788,1341.8932032074088
667.0,144.0,1598.9843270573526,1374.902042699321
668.0,144.0,1599.9925603074178,1390.060308114094
669.0,144.0,1583.1529614785704,1345.0028178215007
670.0,144.0,1543.1617122166804,1364.1075482857204
671.0,144.0,1692.933125791474,1354.9306120400272
672.0,144.0,1664.877395554036,1334.055690180911
673.0,144.0,2130.807995275683,734.9544477811814
674.0,144.0,2131.951110692974,771.0768949675717
675.0,144.0,2202.8242665650055,753.701540624751
676.0,144.0,2184.76304297181,702.9472160970382
677.0,144.0,2118.00023302089,738.0617094224192
678.0,144.0,2228.60990247761,1327.0290511288306
679.0,144.0,2236.583011602676,1333.046491977937
680.0,144.0,2215.0706605671207,1363.2841322446966
681.0,144.0,2171.4442144110994,1315.8967855579838
682.0,144.0,2167.8337499016357,1334.4004161689859
683.0,144.0,2157.3032284156993,1340.7187290605475
684.0,144.0,2171.594650432327,1341.3204731454582
685.0,144.0,2179.4173235361654,1338.6126247633604
686.0,144.0,2146.471834887308,1346.1344258247432
687.0,144.0,2168.1346219440907,1345.0813736761497
688.0,144.0,2195.81484984998,1335.4534683175793
689.0,144.0,2236.583011602676,1303.7114678385433
690.0,144.0,2235.0786513903995,1325.975998980237
691.0,144.0,2247.04739233531,1485.9441738333371
692.0,144.0,2747.972860029046,490.0925201686742
693.0,144.0,2771.991097786448,487.07922468150383
694.0,144.0,2768.9948812520547,487.01408953945185
695.0,144.0,2805.0146148068247,496.9797662734118
696.0,144.0,2872.811882695196,528.0314213208468
697.0,144.0,2867.540163821386,536.1747268982767
698.0,144.0,2867.4115853122685,558.8902635090025
699.0,144.0,2829.953354381953,583.6961484234539
700.0,144.0,2890.9943684133696,583.1012621609169
701.0,144.0,2894.942639191269,571.9897001145424
702.0,144.0,2900.980717353564,598.09141637841
703.0,144.0,2926.0194640744985,603.969742827562
704.0,144.0,2953.1647450569635,609.8503381874486
705.0,144.0,2948.450199722662,614.6077430247893
706.0,144.0,2891.0357472524715,678.9780075967476
707.0,144.0,2901.848180833108,696.1085499564306
708.0,144.0,2831.764723185784,689.9412228999802
709.0,144.0,2797.31681540574,664.2042803056944
710.0,144.0,2776.558169154229,654.6044011521341
711.0,144.0,2777.2903510517585,669.2480391027319
712.0,144.0,2905.2070377095674,732.5736891616913
713.0,144.0,2914.610920580556,740.1957836992298
714.0,144.0,2926.984450673963,739.6018542547463
715.0,144.0,2936.388333544952,736.4342305508342
716.0,144.0,2940.644827897084,753.3612197186144
717.0,144.0,2952.226452064512,749.7976430517133
718.0,144.0,2957.8687817871055,755.1430080520649
719.0,144.0,2951.5335343792817,759.5974788856913
720.0,144.0,2963.7090879911934,761.2802789783946
721.0,144.0,2966.8767116951058,759.0035494412077
722.0,144.0,2968.6585000285563,755.3409845335594
723.0,144.0,2958.1657465093485,746.3330546255594
724.0,144.0,2977.2704769735683,754.0541374038451
725.0,144.0,2980.1411359552385,755.2419962928121
726.0,144.0,2983.308759659151,757.4197375892517
727.0,144.0,2990.633889474447,760.5873612931638
728.0,144.0,2985.6844774370848,763.4580202748341
729.0,144.0,2984.991559751854,768.8033852751857
730.0,144.0,2987.4662657705353,769.4963029604165
731.0,144.0,2988.555136418755,748.5107959219989
732.0,144.0,3007.263913919985,773.7527973125483
733.0,144.0,3011.8173729943587,775.1386326830099
734.0,144.0,3007.956831605216,781.9688212945703
735.0,144.0,3018.4495851244246,771.1791030531198
736.0,144.0,3014.8860084575235,753.8561609223505
737.0,144.0,3013.9951142907985,733.0686303654275
738.0,144.0,3024.487867810007,749.5006783294714
739.0,144.0,3005.4821255865345,756.4298551817791
740.0,144.0,3035.5745507736997,762.7651025896032
741.0,144.0,3040.9199157740513,767.4175499047242
742.0,144.0,3033.1988329957653,736.830183513823
743.0,144.0,3047.4531396633697,749.2037136072296
744.0,144.0,3059.0347638307985,729.0101124947902
745.0,144.0,3055.8671401268866,751.1834784221747
746.0,144.0,3072.6951410539195,751.282466662922
747.0,144.0,2876.165202561896,780.3207250870511
748.0,144.0,2898.9324979337644,773.3915482347434
749.0,144.0,2899.1304744152585,768.7391009196225
750.0,144.0,2834.5588209500015,770.7832467583346
751.0,144.0,2842.3788919690346,756.6279283314775
752.0,144.0,2865.4431520631447,771.4761644435654
753.0,144.0,2729.065003419732,729.8895998134606
754.0,144.0,3001.251494108406,835.9005161327864
755.0,144.0,3002.9599185359757,830.8972731663321
756.0,144.0,2997.8346452532664,833.8260007564517
757.0,144.0,2975.0149761135845,816.0095745832243
758.0,144.0,2974.1607638998,821.5009388146984
759.0,144.0,3012.112192255099,838.463152774141
760.0,144.0,3004.9124035960554,844.1985776381252
761.0,144.0,3010.0376768787646,886.665127694859
762.0,144.0,2997.9566755695214,852.496639143464
763.0,144.0,2662.909619514631,931.0699914961006
764.0,144.0,3031.6005820145215,1287.10408835004
765.0,144.0,3008.738273668705,1258.9834490846856
766.0,144.0,3012.853489170952,1262.8700415034743
767.0,144.0,3004.165811999542,1265.156272338056
768.0,144.0,2998.4502349130876,1279.1022804290042
769.0,144.0,3028.3998588461072,1239.3218639072834
770.0,144.0,2997.0784964123386,1347.917828549912
771.0,144.0,2943.7366039975564,1439.4150305781036
772.0,144.0,2931.1674814232933,1449.1774558785023
773.0,144.0,2923.9676927642495,1425.9916957900557
774.0,144.0,2876.654818180809,1448.0842821058582
775.0,144.0,2840.2946986703905,1529.9236291059324
776.0,144.0,2823.698575659713,1543.1029032614704
777.0,144.0,2800.6348458875214,1544.5672670565302
778.0,144.0,2794.959056429163,1350.9203439598962
779.0,144.0,2798.0830964291545,1319.9881117762416
780.0,144.0,2534.324668409441,1538.442949478174
781.0,144.0,2486.002317767886,1437.0916877600303
782.0,277.0,1672.0388087189283,176.12104223118433
783.0,277.0,1652.3660369339557,179.9752995604851
784.0,277.0,1651.4827696293241,170.90173543108952
785.0,277.0,1636.146037339815,172.02589381880225
786.0,277.0,1629.8025721520073,181.8221311974417
787.0,277.0,1629.9631662073948,190.09272504989963
788.0,277.0,1613.2613844470918,177.16490359120328
789.0,277.0,1611.173661727054,189.12916071757445
790.0,277.0,1602.1000975976583,186.23846772059886
791.0,277.0,1591.9826721082432,181.90242822513545
792.0,277.0,1584.3544544773354,185.03401230519233
793.0,277.0,1581.383464452666,176.68312142504067
794.0,277.0,1582.1864347296037,180.8585668651165
795.0,277.0,1572.3901973509642,180.13589361587262
796.0,277.0,1580.3396030926472,195.95440807154455
797.0,277.0,1579.4563357880156,188.32619044063676
798.0,277.0,1577.2080190125903,186.72024988676145
799.0,277.0,1576.244454680265,181.01916092050402
800.0,277.0,1571.9887122124953,183.9098539174796
801.0,277.0,1573.0325735725144,190.17302207759337
802.0,277.0,1568.2147519108885,192.82282399148767
803.0,277.0,1573.5143557386768,195.3120318499944
804.0,277.0,1605.1513846500209,168.8140127110516
805.0,277.0,1615.9914833886794,182.063022280523
806.0,277.0,1620.4881169395303,179.81470550509755
807.0,277.0,1619.2836615241238,170.4199532649269
808.0,277.0,1621.291087216468,172.90916112343365
809.0,277.0,1619.123067468736,189.85183396681833
810.0,277.0,1624.4226712965246,187.84440827447418
811.0,277.0,1607.0785133146712,195.8741110438508
812.0,277.0,1604.749899511552,179.8950025327913
813.0,277.0,1599.3699986560696,179.8950025327913
814.0,277.0,1589.0919791112676,194.1878734622817
815.0,277.0,1610.7721765885847,175.79985412040924
816.0,277.0,1631.247918650495,173.95302248345263
817.0,277.0,1625.707423739625,180.4570817266477
818.0,277.0,1647.3073241892482,182.063022280523
819.0,277.0,1650.0374231308363,185.1143093328861
820.0,277.0,1654.8552447924621,177.88757684044717
821.0,277.0,1648.5117796046547,175.71955709271546
822.0,277.0,1667.8633632788524,179.09203225585364
823.0,277.0,1675.6521749651477,167.12777512948247
824.0,277.0,1637.75197789369,178.93143820046612
825.0,277.0,1564.4407916092816,185.67638852674253
826.0,277.0,1564.1196034985064,188.88826963449316
827.0,277.0,1562.1121778061624,192.1001507422438
828.0,277.0,1558.5791085876367,198.2830218746638
829.0,277.0,1561.4698015846122,203.7432197578399
830.0,277.0,1556.0899007291298,203.1008435362898
831.0,277.0,1556.1701977568237,188.96856666218693
832.0,277.0,1551.1114850121164,194.0272794068942
833.0,277.0,1552.7977225936854,196.35589321001342
834.0,277.0,1550.950890956729,198.76480404082642
835.0,277.0,1548.7828712089972,209.36401169640357
836.0,277.0,1550.1479206797912,187.1217350252303
837.0,277.0,1552.1553463721352,190.17302207759343
838.0,277.0,1547.4178217382032,191.9395566868563
839.0,277.0,1544.2059406304525,194.10757643458797
840.0,277.0,1542.1985149381082,184.15074500056096
841.0,277.0,1539.6290100519084,197.0785664592573
842.0,277.0,1534.9717824456698,199.9692594562329
843.0,277.0,1531.519010254838,199.40718026237653
844.0,277.0,1535.61415866722,196.19529915462587
845.0,277.0,1534.4097032518134,193.70609129611913
846.0,277.0,1534.409703251813,185.4354974436612
847.0,277.0,1524.5331688454798,186.47935880368016
848.0,277.0,1518.1094066299786,186.6399528590677
849.0,277.0,1523.2484164023795,192.10015074224378
850.0,277.0,1521.401584765423,194.83024968383185
851.0,277.0,1524.2922777623985,196.67708132078846
852.0,277.0,1516.3428720207157,194.18787346228171
853.0,277.0,1518.7517828515286,198.84510106852017
854.0,277.0,1518.1094066299786,202.13727920396457
855.0,277.0,1514.0945552452904,204.78708111785886
856.0,277.0,1507.26930789132,196.1150021269321
857.0,277.0,1507.9116841128703,203.98411084092118
858.0,277.0,1510.9629711652333,205.91123950557156
859.0,277.0,1506.7875257251576,209.04282358562844
860.0,277.0,1503.0938624512444,211.13054630566637
861.0,277.0,1502.7726743404692,208.07925925330326
862.0,277.0,1499.4804962050248,207.11569492097806
863.0,277.0,1497.8745556511494,202.94024948090222
864.0,277.0,1498.4366348450058,198.9253980962139
865.0,277.0,1492.8961399341358,212.17440766568532
866.0,277.0,1491.6916845187295,208.72163547485337
867.0,277.0,1489.2024766602226,196.99826943156353
868.0,277.0,1484.8664371647592,197.7209426808074
869.0,277.0,1486.0708925801657,200.8525267608643
870.0,277.0,1488.8009915217538,200.611635677783
871.0,277.0,1486.392080690941,211.21084333336015
872.0,277.0,1487.757130161735,214.9045066072734
873.0,277.0,1484.0634668878215,214.98480363496714
874.0,277.0,1483.9831698601279,205.75064545018404
875.0,277.0,1484.8664371647592,208.96252655793467
876.0,277.0,1480.530397669296,204.8673781455526
877.0,277.0,1474.989902758426,199.08599215160143
878.0,277.0,1476.8367343953826,207.83836817022194
879.0,277.0,1474.989902758426,214.02123930264196
880.0,277.0,1472.259803816838,207.2762889763656
881.0,277.0,1468.9676256813937,208.64133844715963
882.0,277.0,1469.850892986025,205.02797220094016
883.0,277.0,1471.1356454291256,214.74391255188584
884.0,277.0,1464.2301010474616,207.9989622256095
885.0,277.0,1462.3029723828113,205.42945733940894
886.0,277.0,1456.9230715273288,209.20341764101596
887.0,277.0,1455.7989131396162,219.32084313043052
888.0,277.0,1450.419012284134,216.18925905037364
889.0,277.0,1448.2509925364022,222.61302126587492
890.0,277.0,1450.9810914779903,233.29252594914584
891.0,277.0,1448.8933687579522,204.8673781455526
892.0,277.0,1449.5357449795024,199.32688323468273
893.0,277.0,1437.651784880825,198.84510106852014
894.0,277.0,1440.5424778778006,210.32757602872869
895.0,277.0,1445.1194084563454,212.97737794262298
896.0,277.0,1449.294853896421,211.85321955491025
897.0,277.0,1432.1112899699551,207.9989622256095
898.0,277.0,1441.265151127044,215.62717985651724
899.0,277.0,1428.8191118345103,212.49559577646036
900.0,277.0,1431.4689137484045,213.8606452472544
901.0,277.0,1424.161884228272,214.50302146880452
902.0,277.0,1421.8332704251527,217.1528233826988
903.0,277.0,1431.9506959145672,217.8754966319427
904.0,277.0,1406.0147559694808,217.95579365963647
905.0,277.0,1407.6206965233562,223.17510045973128
906.0,277.0,1396.8608948123915,213.94094227494816
907.0,277.0,1372.7717865042619,228.95648645368246
908.0,277.0,1662.6569523932696,1966.298547475275
909.0,277.0,1641.6713486866481,1967.6843828457363
910.0,277.0,1640.6814662791758,1965.209676827055
911.0,277.0,1634.2472306306042,1961.349135437912
912.0,277.0,1620.0919122037471,1965.1106885863078
913.0,277.0,1607.916358591835,1965.9025945122858
914.0,277.0,1597.8195580356153,1956.7956763635384
915.0,277.0,1576.141133311967,1960.6562177526812
916.0,277.0,1579.0117922936372,1967.6843828457363
917.0,277.0,1566.341297477989,1956.1027586783075
918.0,277.0,1565.0544503482745,1962.932947289868
919.0,277.0,1551.988002569637,1964.2197944195823
920.0,277.0,1547.8304964582524,1944.917087473868
921.0,277.0,1534.8630369203627,1965.2096768270553
922.0,277.0,1530.5075543274836,1964.714735623319
923.0,277.0,1529.4186836792637,1961.8440766416488
924.0,277.0,1527.3399306235715,1966.6945004382642
925.0,277.0,1529.121718957022,1970.7530183089016
926.0,277.0,1523.0834362714395,1958.5774646969892
927.0,277.0,1516.8471771043626,1961.646100160154
928.0,277.0,1511.9967533077472,1958.082523493253
929.0,277.0,1510.2149649742967,1955.409840993077
930.0,277.0,1508.5321648815934,1952.7371584929012
931.0,277.0,1512.5906827522308,1953.430076178132
932.0,277.0,1507.7402589556152,1960.557229511934
933.0,277.0,1498.8313172883625,1962.2400296046371
934.0,277.0,1474.77717478678,1957.9835352525056
935.0,277.0,1456.5633384892856,1957.884547011758
936.0,277.0,966.3912095033237,1698.042154851713
937.0,277.0,979.1875284969896,1719.7402609714072
938.0,277.0,981.4129752784967,1713.9911901191804
939.0,277.0,1011.6419607273015,1757.758310155487
940.0,277.0,919.6568270916746,1630.536935812664
941.0,369.0,1136.1047036276993,492.81894103215296
942.0,369.0,1130.307675985069,505.8459694425582
943.0,369.0,1123.4033509275544,509.68894282362777
944.0,369.0,1121.6447020921496,507.93029398822307
945.0,369.0,1117.8017287110797,514.9648893298419
946.0,369.0,1110.115781948941,503.2405637604772
947.0,369.0,1107.9011871191722,499.78840123171983
948.0,369.0,1108.226862829432,507.9954291302751
949.0,369.0,1103.8628083119465,506.88813171539067
950.0,369.0,1104.2536191642587,513.2062404944372
951.0,369.0,1100.410645783189,505.84596944255827
952.0,369.0,1098.782267231888,509.94948339183577
953.0,369.0,1093.897131577986,514.1181324831655
954.0,369.0,1096.241996691859,528.8386745869234
955.0,369.0,1115.717404165415,553.3294879984853
956.0,369.0,1090.0425814431535,496.9659632208482
957.0,369.0,1084.8969052210434,507.8435319435366
958.0,369.0,1080.8585264138178,511.9470458928141
959.0,369.0,1082.8777158174307,521.78245234267
960.0,369.0,1077.6017693112165,525.6254257237397
961.0,369.0,1084.6363646528355,533.0508319176706
962.0,369.0,1086.329878346188,536.8286701566882
963.0,369.0,1073.4331202198869,537.3497512931044
964.0,369.0,1070.1112279752335,534.0929941905031
965.0,369.0,1784.2778685485328,265.35107149382327
966.0,369.0,1776.605631465922,266.2536876211892
967.0,369.0,1784.4283045697603,271.5189483641573
968.0,369.0,1766.827290086124,274.9789768523935
969.0,369.0,1766.0751099799859,280.9964177014999
970.0,369.0,1771.791678786637,290.0225789751595
971.0,369.0,1764.8716218101647,286.11124242324036
972.0,369.0,1761.2611573007007,287.0138585506063
973.0,369.0,1760.2081051521072,291.97824725111906
974.0,369.0,1757.8011288124646,289.27039886902116
975.0,369.0,1757.8011288124646,279.64249351045095
976.0,369.0,1749.9784557086264,282.65121393500414
977.0,369.0,1734.9348535858603,279.9433655529063
978.0,369.0,1743.2088347533816,272.7224365339786
979.0,369.0,1726.5104363971113,264.7493274089126
980.0,369.0,1710.4137821257518,268.05891987592116
981.0,369.0,1724.1034600574687,281.14685372272754
982.0,369.0,1732.2270052037625,288.5182187628829
983.0,369.0,1732.5278772462173,291.2260671449808
984.0,369.0,1727.4130525244768,289.8721429539318
985.0,369.0,1724.4043320999235,291.5269391874361
986.0,369.0,1727.262616503249,293.63304348462333
987.0,369.0,1711.7677063168,290.47388703884246
988.0,369.0,1713.7233745927597,285.6599343595574
989.0,369.0,1701.9893649370022,286.41211446569565
990.0,369.0,1698.5293364487661,285.810370380785
991.0,369.0,1694.7684359180746,286.41211446569565
992.0,369.0,1697.0249762364895,274.07636072502754
