index,axis-0,axis-1,axis-2
993.0,369.0,1697.927592363856,277.6868252344914
994.0,369.0,1712.2190143804837,274.8285408311658
995.0,369.0,1642.8680085945323,305.5174891616084
996.0,369.0,1641.3917130499624,294.52196618957777
997.0,369.0,1679.914300868264,273.83395883925476
998.0,369.0,1686.25464025087,282.18207235968595
999.0,369.0,1612.229442177121,314.0074275301973
1000.0,369.0,1607.4116205154949,311.357625616303
1001.0,369.0,1604.7618186016007,314.087724557891
1002.0,369.0,1600.0242939676684,312.6423780594032
1003.0,369.0,1592.3960763367606,316.57693241639777
1004.0,369.0,1587.497957647441,327.65792223813753
1005.0,369.0,1576.4124780100626,312.5018211636946
1006.0,369.0,1542.303987683797,343.2367870035832
1007.0,369.0,1518.5296608348076,349.2943552144216
1008.0,369.0,1445.0493072539978,371.95919862548266
1009.0,369.0,1321.938839895941,392.0144445471744
1010.0,369.0,1296.966623159421,415.21318624853006
1011.0,369.0,1302.112299381531,428.1750795168833
1012.0,369.0,1222.1924978202896,435.79213823327785
1013.0,369.0,1218.805470433584,425.04483979469353
1014.0,369.0,1189.9773180901439,482.02027869981174
1015.0,369.0,1158.4459081153952,477.4245608476223
1016.0,369.0,1149.7454289984569,479.3103789813429
1017.0,369.0,1153.6027842719764,499.8829404401133
1018.0,369.0,1159.7316932065685,503.99745273186744
1019.0,369.0,1136.1519011622722,487.00222654727145
1020.0,369.0,1131.5924412186303,494.9487138776186
1021.0,369.0,1124.6229810190634,497.5541195596997
1022.0,369.0,1117.0673045410283,526.7997983410594
1023.0,369.0,1107.2318980911723,533.117907120106
1024.0,369.0,1112.2473040291784,532.5968259836898
1025.0,369.0,1101.7605461588023,522.95682495999
1026.0,369.0,1113.484871728167,521.1330409825332
1027.0,369.0,1110.3583849096697,511.8838508111454
1028.0,369.0,1100.7835190280218,533.4435828303662
1029.0,369.0,1098.0478430618366,541.9762864391815
1030.0,369.0,1096.9405456469522,547.1219626612916
1031.0,369.0,1096.8102753628482,531.3592582847012
1032.0,369.0,1102.1513570111144,555.459260843951
1033.0,369.0,1087.8867609017207,531.8152042790655
1034.0,369.0,1106.18973581834,497.0330384232834
1035.0,369.0,1097.4616267833685,502.30898492949757
1036.0,369.0,1094.4654102489753,495.2092544458267
1037.0,369.0,1097.6570322095245,482.8987125979937
1038.0,369.0,1097.4616267833685,479.12087435897615
1039.0,369.0,1100.8486541700738,478.9254689328201
1040.0,369.0,1101.5651407326461,482.3776314615775
1041.0,369.0,1108.925411784525,482.76844231388964
1042.0,369.0,1112.5729797394386,477.6879012338316
1043.0,369.0,1110.4235200517217,499.7687143894685
1044.0,369.0,1077.7256787416045,485.69952370623093
1045.0,369.0,1086.779463486836,510.0600668336888
1046.0,369.0,1083.7181118103908,524.3897980851345
1047.0,369.0,1084.8254092252753,527.841960613892
1048.0,369.0,1074.7294622072113,511.8187156690935
1049.0,369.0,1067.1737857291762,516.3130404706833
1050.0,369.0,1066.4572991666041,535.5279073760311
1051.0,369.0,1064.3729746209392,543.2789892802223
1052.0,369.0,1059.8135146772972,541.7808810130256
1053.0,369.0,1050.0432433694934,530.8381771482852
1054.0,369.0,1045.7443239940596,535.0068262396148
1055.0,369.0,1049.6524325171813,535.5279073760311
1056.0,369.0,1049.7175676592333,553.9611525767546
1057.0,369.0,1053.1045950459386,540.4781781719851
1058.0,369.0,1060.0089201034534,527.711690329788
1059.0,369.0,1068.5416237122688,551.8116928890377
1060.0,369.0,1076.683516468772,561.0608830604255
1061.0,369.0,1072.0589213830783,567.0533161292118
1062.0,369.0,1067.7600020076445,561.1260182024774
1063.0,369.0,1074.338651354899,581.5784528068136
1064.0,369.0,1086.779463486836,582.229804227334
1065.0,369.0,1052.388108483366,566.0762889984314
1066.0,369.0,1049.196486522817,559.8233153614369
1067.0,369.0,1031.6751333108218,538.9149347627365
1068.0,369.0,1015.5867532239713,549.2714223490086
1069.0,369.0,1011.7437798429017,571.6127760728536
1070.0,369.0,1009.9851310074971,581.8389933750218
1071.0,369.0,1049.522162233077,580.8619662442413
1072.0,369.0,1075.2505433436277,598.3181843141845
1073.0,369.0,1081.5035169806222,599.4254817290689
1074.0,369.0,1086.1932472083681,599.8814277234331
1075.0,369.0,1097.9827079197848,594.0844000808028
1076.0,369.0,1113.9408177225312,576.1722360164955
1077.0,369.0,1104.8870329772994,569.2679109589807
1078.0,369.0,1116.025142268196,581.3179122386056
1079.0,369.0,1082.4805441114024,631.537106760718
1080.0,369.0,1058.0548658418927,656.0930553143319
1081.0,369.0,1050.9551353582217,623.9814302826829
1082.0,369.0,1063.851893484523,606.0041310763236
1083.0,369.0,1057.7943252736845,600.1419682916412
1084.0,369.0,1051.085405642326,608.2838610481446
1085.0,369.0,1051.2808110684819,604.1803470988668
1086.0,369.0,1047.3727025453602,612.7130507076822
1087.0,369.0,1038.9702692206488,599.946562865485
1088.0,369.0,1029.265133054897,591.9349403930858
1089.0,369.0,1030.1118899015732,596.8200760469878
1090.0,369.0,1036.2997283965158,622.2227814472781
1091.0,369.0,1032.2613495892901,630.8206201981455
1092.0,369.0,1030.6981061800413,637.138728977192
1093.0,369.0,1024.510267685099,611.7360235769017
1094.0,369.0,1020.7324294460815,611.0846721563815
1095.0,369.0,1017.0197263491159,609.9122395994451
1096.0,369.0,1016.5637803547518,616.5560240887518
1097.0,369.0,1016.8894560650118,650.2960276717014
1098.0,369.0,1011.0272932803294,633.1654853120184
1099.0,369.0,1010.7667527121213,623.9162951406307
1100.0,369.0,1003.9926979387105,628.0198090899083
1101.0,369.0,997.0883728811958,660.8479206841296
1102.0,369.0,999.8891839894329,697.7795462276285
1103.0,369.0,990.9593722831268,567.949910264753
1104.0,369.0,986.0005460417212,621.6201667684966
1105.0,369.0,985.3903944604463,632.4808649151901
1106.0,369.0,975.627969160048,642.9754721131187
1107.0,369.0,971.9670596723985,662.0122014488959
1108.0,369.0,957.6895126705656,669.9441720054698
1109.0,369.0,932.307206889529,703.1364180268249
1110.0,369.0,941.2154199761427,707.8956003607693
1111.0,369.0,955.1268760292106,720.9528442000524
1112.0,369.0,917.2974779901662,760.8567576154315
1113.0,369.0,891.1829903115998,759.5144241366268
1114.0,369.0,886.1797473451456,748.4096653574234
1115.0,369.0,899.2369911844287,744.138604288499
1116.0,369.0,907.7791133222775,788.9237303540775
1117.0,369.0,887.1559898751855,725.7120265339967
1118.0,369.0,875.8071704634721,727.9085722265863
1119.0,369.0,874.0987460359023,738.0370884757499
1120.0,369.0,873.8546854033924,743.406422390969
1121.0,369.0,880.9324437461813,743.0403314422042
1122.0,369.0,863.116017572954,738.4031794245149
1123.0,369.0,872.1462609758227,776.1105471473044
1124.0,369.0,842.7369547583718,745.9690590323236
1125.0,369.0,836.1473176806028,751.0943323150328
1126.0,369.0,831.9982869279333,767.5684250094556
1127.0,369.0,845.0555307672165,763.0533033080213
1128.0,369.0,845.0555307672165,776.1105471473044
1129.0,369.0,836.1473176806028,775.7444561985394
1130.0,369.0,840.1743181170172,782.4561235925635
1131.0,369.0,843.2250760233918,781.9680023275436
1132.0,369.0,850.3028343661807,787.7034271915277
1133.0,369.0,855.7941985976549,787.3373362427628
1134.0,369.0,860.1872899828343,795.5133674318466
1135.0,369.0,856.1602895464199,799.2963072357511
1136.0,369.0,836.2693479968577,803.4453379884204
1137.0,369.0,832.7304688254633,805.3978230485002
1138.0,369.0,832.7304688254633,780.1375475837189
1139.0,369.0,826.8730136452243,775.0122743010097
1140.0,369.0,821.0155584649851,773.9140014547148
1141.0,369.0,817.1105883448257,775.5003955660296
1142.0,369.0,819.1851037211604,778.5511534724042
1143.0,369.0,826.2628620639493,759.1483331878619
1144.0,369.0,801.4907078641878,768.6666978557505
1145.0,369.0,810.7650118995665,784.7746996014082
1146.0,369.0,812.7174969596462,807.2282777923249
1147.0,369.0,808.4464358907218,800.3945800820459
1148.0,369.0,807.714253993192,792.950730790492
1149.0,369.0,805.7617689331122,794.5371249018067
1150.0,369.0,803.0771019755026,787.8254575077827
1151.0,369.0,797.9518286927934,791.3643366791772
1152.0,369.0,793.5587373076139,781.7239416950335
1153.0,369.0,788.7995549736696,784.8967299176632
1154.0,369.0,776.9626142969363,773.9140014547147
1155.0,369.0,789.0436156061796,791.6083973116872
1156.0,369.0,789.7757975037094,797.3438221756713
1157.0,369.0,787.4572214948648,803.6893986209304
1158.0,369.0,795.2671617351837,801.3708226120857
1159.0,369.0,806.738011463152,816.9907030927235
1160.0,369.0,797.7077680602833,825.4107949143173
1161.0,369.0,795.2671617351837,826.5090677606121
1162.0,369.0,796.7315255302435,831.7563713595764
1163.0,369.0,806.2498901981321,826.5090677606121
1164.0,369.0,808.0803449419569,831.8784016758314
1165.0,369.0,765.491764568968,779.893486951209
1166.0,369.0,768.2984618428327,805.8859443135202
1167.0,369.0,765.491764568968,808.8146719036398
1168.0,369.0,775.0101292368566,808.6926415873849
1169.0,369.0,780.9896147333508,809.9129447499347
1170.0,369.0,781.8438269471357,816.2585211951938
1171.0,369.0,785.0166151697653,809.4248234849148
1172.0,369.0,779.0371296732711,807.8384293736
1173.0,369.0,769.8848559541475,798.0760040732014
1174.0,369.0,757.1937030636293,797.9539737569464
1175.0,369.0,817.2326186610807,847.2542215239592
1176.0,369.0,807.1041024119171,821.749885426668
1177.0,369.0,813.0835879084112,834.6850989496961
1178.0,369.0,809.1786177882518,851.8913735416486
1179.0,369.0,800.758525966658,851.6473129091387
1180.0,369.0,796.2434042652236,851.0371613278637
1181.0,369.0,794.290919205144,847.7423427889792
1182.0,369.0,794.7790404701639,835.905402112246
1183.0,369.0,782.0878875796457,840.5425541299353
1184.0,369.0,779.525250938291,829.0717044019669
1185.0,369.0,769.5187650053825,832.6105835733614
1186.0,369.0,769.1526740566176,840.0544328649153
1187.0,369.0,772.691553228012,848.1084337377441
1188.0,369.0,775.4982505018767,862.874102004597
1189.0,369.0,779.525250938291,862.7520716883421
1190.0,369.0,781.3557056821157,847.4982821564693
1191.0,369.0,786.6030092810801,861.2877078932822
1192.0,369.0,781.2336753658608,850.6710703790988
1193.0,369.0,776.8405839806815,854.0879192342383
1194.0,369.0,786.480978964825,840.7866147624452
1195.0,369.0,786.2369183323151,831.8784016758315
1196.0,369.0,778.0608871432313,836.5155536935208
1197.0,369.0,775.1321595531117,828.339522504437
1198.0,369.0,773.7898260743069,825.8989161793373
1199.0,369.0,770.2509469029123,828.9496740857119
1200.0,369.0,772.3254622792471,804.7876714672254
1201.0,369.0,796.2434042652235,857.8708590381427
1202.0,369.0,782.4539785284105,857.8708590381427
1203.0,369.0,762.6850672951034,844.8136151988596
1204.0,369.0,757.9258849611591,863.1181626371069
1205.0,369.0,758.536036542434,870.3179512961509
1206.0,369.0,769.6407953216374,868.853587501091
1207.0,369.0,771.2271894329522,870.4399816124059
1208.0,369.0,777.4507355619562,874.5890123650753
1209.0,369.0,781.4777359983707,877.3957096389398
1210.0,369.0,779.647281254546,899.7272575136017
1211.0,369.0,776.4744930319165,890.452953478223
1212.0,369.0,772.447492595502,893.5037113845975
1213.0,369.0,768.1764315265776,889.842801896948
1214.0,369.0,763.9053704576532,886.5479833580636
1215.0,369.0,759.5122790724739,898.6289846673068
1216.0,369.0,774.3999776555818,882.2769222891392
1217.0,369.0,779.525250938291,883.619255767944
1218.0,369.0,779.525250938291,880.6905281778244
1219.0,369.0,782.3319482121556,883.7412860841989
1220.0,369.0,783.7963120072154,889.2326503156731
1221.0,369.0,782.8200694771756,892.2834082220477
1222.0,369.0,789.8978278199645,890.5749837944779
1223.0,369.0,787.7012821273748,886.3039227255535
1224.0,369.0,790.0198581362195,881.1786494428443
1225.0,369.0,792.0943735125542,878.3719521689798
1226.0,369.0,788.1894033923948,877.6397702714498
1227.0,369.0,795.5112223676937,872.1484060399756
1228.0,369.0,793.680767623869,881.5447403916093
1229.0,369.0,795.6332526839487,884.2294073492188
1230.0,369.0,793.436706991359,887.5242258881034
1231.0,369.0,795.9993436327136,892.4054385383026
1232.0,369.0,791.3621916150244,895.7002570771872
1233.0,369.0,798.6840105903233,897.8968027697769
1234.0,369.0,800.0263440691281,893.7477720171075
1235.0,369.0,796.9755861627535,901.0695909924065
1236.0,369.0,787.0911305461,900.9475606761514
1237.0,369.0,788.0673730761398,905.0965914288208
1238.0,369.0,781.9658572633907,909.2456221814903
1239.0,369.0,767.3222193127928,900.7035000436415
1240.0,369.0,806.982072095662,894.7240145471474
1241.0,369.0,811.6192241133514,898.6289846673068
1242.0,369.0,816.5004367635506,896.0663480259522
1243.0,369.0,808.9345571557418,891.1851353757529
1244.0,369.0,817.5987096098455,887.7682865206134
1245.0,369.0,819.4291643536702,904.4864398475459
1246.0,369.0,838.0998027406824,907.5371977539204
1247.0,369.0,837.4896511594076,922.0588053882633
1248.0,369.0,843.5911669721567,895.8222873934421
1249.0,369.0,836.1473176806028,895.0901054959122
1250.0,369.0,833.3406204067381,898.3849240347968
1251.0,369.0,841.394621279567,897.2866511885019
1252.0,369.0,836.6354389456227,900.3374090948764
1253.0,369.0,837.9777724244275,892.7715294870675
1254.0,369.0,828.0933168077739,921.3266234907334
1255.0,369.0,836.0252873643478,913.0285619853946
1256.0,369.0,825.7747407989293,911.6862285065898
1257.0,369.0,815.7682548660207,910.099834395275
1258.0,369.0,813.327648540921,913.6387135666695
1259.0,369.0,811.3751634808414,909.9778040790201
1260.0,369.0,800.148374385383,929.1365637310523
1261.0,369.0,843.8352276046667,924.133320764598
1262.0,369.0,853.9637438538302,950.2478084431643
1263.0,369.0,859.4551080853045,908.7575009164702
1264.0,369.0,856.8924714439498,912.1743497716097
1265.0,369.0,862.5058659916789,912.4184104041198
1266.0,369.0,867.1430180093682,909.9778040790201
1267.0,369.0,870.4378365482528,913.3946529341596
1268.0,369.0,872.1462609758225,921.5706841232434
1269.0,369.0,846.3978642460213,912.1743497716097
1270.0,369.0,823.9442860551045,906.3168945913706
1271.0,369.0,830.7779837653835,901.6797425736813
1272.0,369.0,821.5036797300048,894.6019842308923
1273.0,369.0,760.0004003374938,908.1473493351955
1274.0,369.0,770.2509469029123,907.7812583864305
1275.0,369.0,770.6170378516773,911.44216787408
1276.0,369.0,799.2941621715981,876.66352774141
1277.0,369.0,791.4842219312793,903.998318582526
1278.0,369.0,942.8018140874575,919.1300777981438
1279.0,369.0,919.3719933665009,904.486439847546
1280.0,369.0,904.6063250996481,920.9605325419685
1281.0,369.0,901.6775975095285,925.2315936108929
1282.0,369.0,894.8438997992495,917.2996230543191
1283.0,369.0,795.0218698050478,1356.7185893070368
1284.0,369.0,773.5312999599802,1302.5349185274515
1285.0,369.0,767.8157228735262,1322.425126788312
1286.0,369.0,756.1559456171598,1270.7563099267663
1287.0,369.0,753.8697147825781,1217.0298853140976
1288.0,369.0,747.0110222788331,1216.344016063723
1289.0,369.0,741.7526913592953,1222.2882162336352
1290.0,369.0,766.9012305396935,1232.1190088223364
1291.0,369.0,755.2414532833271,1184.794030546496
1292.0,369.0,758.2135533682832,1195.5393154690298
1293.0,369.0,850.5772790853822,1181.1360612111655
1294.0,369.0,756.8418148675343,1292.018256688376
1295.0,369.0,757.7563072013669,1253.8382017508623
1296.0,369.0,824.2856244876931,1341.4008427153396
1297.0,369.0,786.791438800554,1368.8356127303196
1298.0,369.0,887.3855955221469,1401.9859598317535
1299.0,369.0,907.4514508283235,1441.0961312566237
1300.0,369.0,884.9041704540087,1449.8332024016706
1301.0,369.0,906.3240868096077,1463.9252526356172
1302.0,369.0,924.3619111090595,1476.6080978461694
1303.0,369.0,955.9281036331001,1496.6188091783736
1304.0,369.0,951.1368065535582,1538.331277870856
1305.0,369.0,997.6405723255823,1565.3880143200333
1306.0,369.0,1034.5617439385226,1584.2713616335218
1307.0,369.0,1023.2881037513653,1599.7726168908632
1308.0,369.0,1033.152538915128,1653.6042487845395
1309.0,369.0,1079.9381456918309,1697.5714455144532
1310.0,369.0,1095.1575599444934,1699.8261735518847
1311.0,369.0,1176.6096102967053,1741.5386422443667
1312.0,369.0,1238.6146313260706,1774.232198787123
1313.0,369.0,1381.78979289413,1794.8065921286852
1314.0,369.0,1438.7216758392747,1810.3078473860267
1315.0,369.0,1473.3881194147834,1827.2183076667627
1316.0,369.0,1493.9625127563456,1821.0178055638262
1317.0,369.0,1501.008537873319,1810.3078473860267
1318.0,369.0,1602.753140562414,1848.0745420130038
1319.0,369.0,1586.9700443003937,1818.4812365217158
1320.0,369.0,1596.5526384594775,1831.4459227369466
1321.0,369.0,1598.807366496909,1833.9824917790572
1322.0,369.0,1602.753140562414,1835.9553788118096
1323.0,369.0,1552.8672827342427,1833.7006507743781
1324.0,369.0,1528.3471153271755,1837.6464248398834
1325.0,369.0,1624.1730569180133,1826.090943648047
1326.0,369.0,1631.2190820349865,1842.7195629241041
1327.0,369.0,1633.755651077097,1848.0745420130038
1328.0,369.0,1692.796086002735,1843.2150154490703
1329.0,369.0,1704.388966046958,1853.8316529632539
1330.0,369.0,1694.1384194815394,1869.5735637601465
1331.0,369.0,1704.510996363213,1849.1945009455644
1332.0,369.0,1672.7831141369174,1852.489319484449
1333.0,369.0,1663.508810101539,1855.6621077070786
1334.0,369.0,1659.3597793488696,1839.432075645166
1335.0,369.0,1659.9699309301445,1833.0864991999067
1336.0,369.0,1645.2042626632917,1853.587592330744
1337.0,369.0,1602.371621657793,1840.5303484914607
1338.0,335.0,1001.9414713282176,464.488401829058
1339.0,335.0,859.7379063664204,661.9457616103488
1340.0,335.0,839.500467811801,662.693211277139
1341.0,335.0,841.876185589735,673.8788824815786
1342.0,335.0,788.3996571694978,716.4715256487939
1343.0,335.0,767.0724588467214,730.3805680332133
1344.0,335.0,765.4033737605911,763.576815857361
1345.0,335.0,796.9305364986084,742.9914331284202
1346.0,335.0,754.8589397604433,912.5333723180911
1347.0,335.0,783.2913477724709,935.0987755022401
1348.0,335.0,797.7332058103262,928.6300265894507
1349.0,335.0,800.1401821499688,929.833514759272
1350.0,335.0,803.9010826806604,927.8778464833124
1351.0,335.0,818.7942487821987,927.5769744408572
1352.0,335.0,814.5820401878242,928.6300265894507
1353.0,335.0,817.289888569922,912.8342443605464
1354.0,335.0,824.3603815676221,928.3291545469954
1355.0,335.0,826.616921886037,923.6656378889379
1356.0,335.0,831.5813105865498,925.6213061648975
1357.0,335.0,872.359516103692,928.943746297751
1358.0,335.0,894.0809123970789,927.2353218701812
1359.0,335.0,855.3973021442496,920.5236544761572
1360.0,335.0,859.5463328969189,927.1132915539263
1361.0,335.0,855.1280604963079,1175.9157215030339
1362.0,335.0,853.1115939961775,1179.00995458082
1363.0,335.0,847.6184611165121,1180.887354425769
1364.0,335.0,855.1975938238986,1181.8955876758341
1365.0,335.0,849.9825942545959,1183.9120541759644
1366.0,335.0,857.1097603326428,1184.0163541673503
1367.0,335.0,970.0350439593556,1650.0163639860318
1368.0,335.0,979.3620772754705,1665.2104021300256
1369.0,335.0,985.0786460821215,1673.9356913612298
1370.0,335.0,996.361347674196,1699.2089429274765
1371.0,335.0,1287.0500512641472,1840.9497085333567
1372.0,335.0,1409.986084498772,1873.9583724435204
1373.0,335.0,1379.9926475523544,1878.2148667956521
1374.0,335.0,1422.7555675551675,1863.0696659613225
1375.0,335.0,1432.3574269076512,1864.3565130910367
1376.0,335.0,1439.8805332044424,1881.0855257773226
1377.0,335.0,1452.4520397793435,1881.8774317033003
1378.0,335.0,1465.91444052097,1882.0754081847947
1379.0,335.0,1473.4375468177611,1873.166466517542
1380.0,335.0,1484.4252415407063,1875.3442078139815
1381.0,335.0,1492.9382302449699,1885.2430318887068
1382.0,335.0,1525.5053614508158,1909.2971743902895
1383.0,335.0,1521.1498788579368,1910.8809862422454
1384.0,335.0,1533.1274559883543,1902.07103281574
1385.0,335.0,1533.1274559883543,1898.2104914265972
1386.0,335.0,1542.1353858963544,1894.7459030004434
1387.0,335.0,1544.8080683965302,1890.687385129806
1388.0,335.0,1546.0949155262444,1887.7177379073883
1389.0,335.0,1549.4605157116512,1893.3600676299818
1390.0,335.0,1553.321057100794,1900.487220963784
1391.0,335.0,1556.7856455269477,1901.9720445749927
1392.0,335.0,1558.9633868233873,1908.4062802235642
1393.0,335.0,1569.6541168240906,1891.182326333542
1394.0,335.0,1567.476375527651,1898.0125149451026
1395.0,335.0,1568.763222657365,1907.9113390198277
1396.0,335.0,1572.7227522872554,1906.03056244563
1397.0,335.0,1578.068117287607,1901.675079852751
1398.0,335.0,1584.304376454684,1906.2285389271244
1399.0,335.0,1589.7487296957827,1903.4568681862015
1400.0,335.0,1592.4214121959585,1905.4366330011464
1401.0,335.0,1589.7487296957827,1913.9496217054102
1402.0,335.0,1587.1750354363542,1912.266821612707
1403.0,335.0,1584.304376454684,1914.246586427652
1404.0,335.0,1583.8094352509477,1910.1880685570145
1405.0,335.0,1615.7826370123103,1903.0609152232125
1406.0,335.0,1611.6251309009256,1901.675079852751
1407.0,335.0,1606.279765900574,1908.3072919828169
1408.0,335.0,1611.328166178684,1916.3253394833444
1409.0,335.0,1620.4350843274312,1925.5312458728388
1410.0,335.0,1625.6814610870356,1922.1656456874323
1411.0,335.0,1619.1482371977168,1911.474915686729
1412.0,335.0,1620.9300255311673,1914.0486099461575
1413.0,335.0,1625.780449327783,1913.7516452239158
1414.0,335.0,1640.0347559953873,1916.3253394833444
1415.0,335.0,1629.83896719842,1901.0811504082674
1416.0,335.0,1626.6713434945082,1905.634609482641
1417.0,335.0,1624.3946139573213,1906.9214566123553
1418.0,335.0,1621.5239549756511,1904.446750593674
1419.0,335.0,1624.4936021980686,1901.4771033712564
1420.0,335.0,1644.7861915512556,1896.1317383709047
1421.0,335.0,1648.844709421893,1906.6244918901136
1422.0,335.0,1652.804239051783,1898.0125149451026
1423.0,335.0,1701.1105972046464,1910.3860450385089
1424.0,335.0,1688.3411141482507,1918.305104298289
1425.0,335.0,1688.6380788704926,1906.0305624456298
1426.0,335.0,1658.0507124795913,1901.2791268897618
1427.0,335.0,1677.9473488697893,1900.0912680007946
1428.0,335.0,1714.1770449832836,1918.0081395760474
1429.0,335.0,1732.8858224845144,1904.9416917974102
1430.0,292.0,2636.5261355572056,1330.0792736783806
1431.0,292.0,2642.543576406312,1318.6461360650783
1432.0,292.0,2639.835728024214,1317.1417758528019
1433.0,292.0,2648.1097091917354,1320.3009322985827
1434.0,292.0,2630.3582586868715,1278.0284103336103
1435.0,292.0,2615.7659646277884,1280.4353866732529
1436.0,292.0,2617.5711968825203,1301.0451215814421
1437.0,292.0,2583.422220063841,1330.8314537845188
1438.0,292.0,2583.873528127524,1338.0523828034463
1439.0,292.0,2530.502029155192,1180.552769626327
1440.0,292.0,2330.356095906232,1149.5100912505002
1441.0,292.0,2323.123393866334,1171.2081973701943
1442.0,292.0,2341.6687837122267,1158.4118783765284
1443.0,292.0,2336.290620656918,1161.3791407518713
1444.0,292.0,2339.0724291338015,1169.168204487146
1445.0,292.0,2332.7669965861983,1131.3356092015254
1446.0,292.0,2328.501556921643,1139.1246729368004
1447.0,292.0,2323.679755561711,1131.7065169984432
1448.0,292.0,2370.785045770278,1173.8045519486193
1449.0,292.0,2365.22142881651,1177.14272212088
1450.0,292.0,2337.9597057430483,1196.615381459067
1451.0,292.0,2314.7779684356824,1194.7608424744778
1452.0,292.0,2322.752486069416,1207.5571614681437
1453.0,292.0,2325.7197484447593,1202.178998412835
1454.0,292.0,2332.0251809923625,1218.1280336803025
1455.0,292.0,2336.105166758459,1174.9172753393727
1456.0,292.0,2319.9706775925324,1125.030176653922
1457.0,292.0,2357.4323650812353,1225.1752818217415
1458.0,292.0,2312.6016804285364,1166.5269334774716
1459.0,292.0,2312.9016969498102,1150.0260248074162
1460.0,292.0,2184.2871925467393,1273.1213636745997
1461.0,292.0,2030.369202133812,1395.417161262983
1462.0,292.0,2030.369202133812,1288.96662354756
1463.0,292.0,2015.7183441555574,1303.988389322733
1464.0,292.0,2025.9183085707978,1310.664729667254
1465.0,292.0,2045.020060112067,1264.3012550525227
1466.0,292.0,2024.0637695862088,1238.8940709636502
1467.0,292.0,1975.6603020884293,1245.0140496127947
1468.0,292.0,1989.7547983713075,1250.2067587696447
1469.0,292.0,1984.005727519081,1259.8503614895087
1470.0,292.0,1996.4311387158289,1217.3814187424148
1471.0,292.0,1972.1366780177095,1234.072269603718
1472.0,292.0,2009.4129116079534,1315.857438824104
1473.0,292.0,2050.7691309642937,1237.9668014713554
1474.0,292.0,2054.1073011365547,1233.886815705259
1475.0,292.0,2069.6854286071043,1245.3849574097126
1476.0,292.0,2083.9653787884417,1275.7993967569762
1477.0,292.0,2112.525279151116,1283.4030065937923
1478.0,292.0,2087.67445675762,1219.606865523922
1479.0,292.0,2610.549184243224,846.5283927230397
1480.0,292.0,2599.416918672377,848.183188956544
1481.0,292.0,2594.1516579294093,846.6788287442673
1482.0,292.0,2584.975060634522,845.926648638129
1483.0,292.0,2600.469970820971,856.1562980816099
1484.0,292.0,2584.8246246132944,872.7042604166525
1485.0,292.0,2577.001951509456,875.4121087987503
1486.0,292.0,2608.3813724044085,772.7511242272432
